Date(UTC),UnixTimeStamp,BlockSize,AvgGasPrices,GasUsed,GasLimit,BlockTime,NetworkUtilization,TransactionFees,BlockDifficulty,NetworkHash,EtherSupply,MarketCap,AddressCount,Price,EthereumGTrends,TweetCount,from_tx_count_dbbf,fromSum_dbbf,from_tx_count_92fe,fromSum_92fe,from_tx_count_fdc0,fromSum_fdc0,from_tx_count_5fc7,fromSum_5fc7,from_tx_count_8258,fromSum_8258,from_tx_count_f0be,fromSum_f0be,from_tx_count_aced,fromSum_aced,from_tx_count_ab89,fromSum_ab89,from_tx_count_769c,fromSum_769c,from_tx_count_a413,fromSum_a413,from_tx_count_6853,fromSum_6853,from_tx_count_92ff,fromSum_92ff,from_tx_count_fb32,fromSum_fb32,from_tx_count_84f3,fromSum_84f3,to_tx_count_dbbf,toSum_dbbf,to_tx_count_92fe,toSum_92fe,to_tx_count_e428,toSum_e428,to_tx_count_fdc0,toSum_fdc0,to_tx_count_5fc7,toSum_5fc7,to_tx_count_8258,toSum_8258,to_tx_count_f0be,toSum_f0be,to_tx_count_aced,toSum_aced,to_tx_count_ab89,toSum_ab89,to_tx_count_769c,toSum_769c,to_tx_count_a413,toSum_a413,to_tx_count_6853,toSum_6853,to_tx_count_92ff,toSum_92ff,to_tx_count_fb32,toSum_fb32,to_tx_count_84f3,toSum_84f3
2019-04-12,1555027200,20339,11673635693,40916157239,8001343,13.28,0.7991,4.05E+20,1879.059,149367.7831,105634100.3,17383.14755,61136009,164.56,3.29,4508,1861,34991.12467,3616,45053.00973,463,16246.95066,367,431.2187658,1218,5584.864867,1821,96013.23552,1828,16645.98386,1720,40296.47516,40,13257.94,36,2302.165635,261,9791.296467,1870,19023.04795,,,172,475.0429106,3,33112,1049,29574.55984,493,0,,,217,624.0802755,2,13255,4753,89611.92279,2,20913,1580,48644.40279,71356,13280.15613,152,1559.266971,,,2,20755,2842,1158.295761,1446,348.2545124
2019-04-13,1555113600,17601,10652876605,37391327889,8001506,13.08,0.7241,3.32E+20,1898.393,152091.1421,105647800,17382.23254,61216732,164.53,1.82,4030,1783,14837.89042,3349,27254.50857,399,10694.98402,302,372.6082066,853,3304.667721,1734,47482.74015,1719,15490.57427,1018,20724.66744,24,2.31,36,2971.189896,170,19594.40258,1687,16622.65732,1,0,186,253.8987064,1,10186,963,31146.74416,292,0,,,170,676.8122183,,,4085,59383.31671,1,10182,1179,19372.61532,28181,8430.331062,188,2029.563859,1,3.738,1,11360,2790,1160.807236,1488,463.3877772
2019-04-14,1555200000,17002,10388886423,37321591275,8001093,13.26,0.7298,3.10E+20,1929.568,153896.4586,105661437.6,17822.97129,61297179,168.68,1.4,4302,1646,9473.811006,3319,51901.77709,208,11776.94204,335,393.7881617,968,4103.995408,1771,57340.46978,1636,17828.6983,862,20893.31681,26,2.36,13,318.1209574,167,1445.30048,1698,13123.25371,1,3000,191,640.6057227,1,10145,850,22205.62516,310,0,,,174,498.4579758,,,4126,84126.76936,2,20317,1207,22667.18801,557,3674.570774,120,368.792124,,,1,12296,3253,1088.911974,1550,376.3991034
2019-04-15,1555286400,21486,10617255578,41931360165,8001238,13.16,0.8172,3.54E+20,1923.713,154386.8729,105675146.8,16939.72603,61392471,160.3,1.75,4433,1966,20878.53916,3164,42616.78424,526,27059.73297,378,983.9759281,1084,4606.412468,2070,106802.0416,1960,25305.08055,1544,37462.60431,41,4971.44,35,2514.3745,218,12103.81232,1972,20648.33595,,,202,1003.056668,2,22898,968,20711.84507,475,0,,,190,759.9034235,1,4969,4664,98875.98141,3,32491,1825,39130.95468,567,5168.059415,118,648.4925265,,,2,20504,3067,1338.768849,1567,2385.30563
2019-04-16,1555372800,22688,10784749556,45078468225,8001304,13.21,0.8827,4.13E+20,1896.986,151780.8453,105688806.1,17639.46174,61473358,166.9,1.9,4830,1697,17531.90705,2787,27955.05524,452,21840.70618,327,498.2333374,1060,5934.431549,1803,67732.43244,1755,15832.79473,1592,42828.92465,48,13074.61,31,2219.00153,216,14426.8408,1742,14148.8072,,,274,2084.176127,2,20544,931,22673.64047,410,0,,,204,821.5967956,2,13072,4369,68178.48527,1,10120,1889,44046.27514,637,3871.534188,129,730.2300459,,,2,20279,2954,806.0856653,1668,2777.600313
2019-04-17,1555459200,20874,11272692912,42254922636,8001388,13.3,0.8298,4.33E+20,1863.102,148013.0854,105702380,17654.41151,61578463,167.02,1.8,5906,1762,21084.00599,3430,37215.16139,383,20937.4332,391,744.2730346,1151,7068.770382,1891,73212.82934,1784,20460.5907,1637,53139.46351,43,6624.69,27,2001.223109,167,4924.587067,1847,18199.92373,1,0,220,989.9541951,2,20777,1067,25097.76227,422,0,,,200,877.4982991,1,6622,4312,60318.2248,2,20303,1981,52132.91177,686,6868.549306,144,276.6571648,,,3,20826.1041,3132,656.5329758,1514,760.3394475
2019-04-18,1555545600,21212,11933245058,43956683963,8001399,13.27,0.8597,4.50E+20,1854.243,147588.2697,105715978,18458.00975,61689002,174.6,2.65,5855,2058,18269.24139,2715,35396.3364,517,16858.57894,382,577.8589505,1224,5621.445009,2069,75668.8889,2127,26141.06901,1622,50748.26083,41,4927.32,30,2882.994359,234,36024.9854,2030,23116.11125,2,3000,173,563.4212169,1,10177,915,13043.61921,404,0,,,191,571.1016719,1,4925,5179,100580.8094,3,31466,2258,48330.53162,676,5801.941763,118,1387.786218,,,1,14930,3064,643.6589461,1510,990.82524
2019-04-19,1555632000,20811,11036616753,40298095179,8001303,13.19,0.7835,3.73E+20,1881.714,150842.0119,105729678.3,18410.70888,61791506,174.13,1.95,5033,2032,18917.63453,2351,19820.99344,366,9940.707628,318,768.7384393,1444,4506.426875,2203,128940.8818,2018,21734.25525,1694,44408.38437,56,3.02,32,3245.161829,256,11334.96074,1980,21432.83475,,,173,460.5535764,2,21402,992,16455.28561,324,0,,,315,1221.279242,,,5709,113227.5936,1,15218,1940,40766.68004,657,3618.011718,112,164.9600462,,,2,20697,3084,572.9356633,1505,420.7508075
2019-04-20,1555718400,20168,8988625935,38722063179,8001231,13.33,0.7623,2.91E+20,1873.586,149431.5319,105743290.8,18395.10288,61893168,173.96,2.25,4939,1947,32104.22327,2639,28551.62516,310,9357.851712,392,2094.539507,1127,3954.778536,2065,93076.52269,1845,16794.53616,1249,29729.54682,31,4162.38,28,2854.755332,131,6346.093265,1809,13020.11558,,,160,381.2698392,3,31398,1099,19410.39082,257,0,,,238,1433.862658,1,4160,4918,62038.01954,2,21737,1557,30654.75187,535,4373.044875,110,111.2141755,,,2,20571,2810,944.5623228,1455,353.7814514
2019-04-21,1555804800,20870,9504825894,41490054924,8001099,13.17,0.805,3.11E+20,1876.835,150581.2768,105757012.7,18010.41927,61991127,170.3,1.7,5636,2063,16548.62115,5249,57961.05249,319,11656.20768,363,727.8691001,1180,4077.160001,2114,93336.04578,2030,25794.00211,1065,34191.84842,47,4873.94,28,2430.269795,118,1362.951349,2015,20499.01678,,,206,233.1031184,2,22965,2122,45106.38751,286,0,,,183,601.9082029,2,4872.099628,4426,71514.78561,2,24526,1310,24891.21825,552,4791.457316,125,273.8905959,,,2,20543,3207,517.260099,1553,750.1859954
2019-04-22,1555891200,21123,10745867154,41747056633,8001219,13.23,0.8143,3.60E+20,1905.395,152211.0941,105770665.8,18181.97745,62113000,171.9,1.65,5821,1994,25336.24234,6582,51934.78637,482,16138.44969,381,1391.928949,1156,4632.059351,1990,74200.81213,1862,26157.74762,1528,38769.69752,50,7509.43,31,2800.294523,157,1869.376284,1987,18508.55322,,,221,682.3813659,2,23426,2265,51300.69434,339,0,,,295,1418.024946,1,7504,3796,55118.52048,2,22306,2157,51840.41548,639,3822.2186,131,268.3090469,,,1,10511,2886,451.298754,1547,496.8744573
2019-04-23,1555977600,21970,11225045012,42439955078,8001352,13.51,0.844,3.90E+20,1895.957,150491.558,105784205.7,18053.13254,62237145,170.66,1.95,6310,2273,24577.71572,4009,31306.27147,635,33039.56518,589,1414.234097,1233,7518.691018,2476,93888.34096,2293,15252.8386,1640,48704.1779,51,14853.71,33,2359.719637,216,12092.95436,2292,22141.77904,2,2000,260,875.5778293,2,20457,1245,25956.01744,459,0,,,244,697.1476467,2,14851,6059,106478.3871,2,20409,2351,44221.89233,639,6524.965408,122,290.6654856,,,3,31843,3161,558.0113931,1586,1194.858875
2019-04-24,1556064000,20009,12141527708,41123651051,8001144,13.27,0.8059,3.69E+20,1853.654,147605.7983,105797806.9,17567.72584,62361456,166.05,2.35,6588,2195,31049.73166,4584,33006.46965,665,35381.24728,502,861.0901467,1292,7252.694713,2345,123246.9439,2258,38094.16823,1819,49429.92197,50,2.87,37,2762.346949,257,24663.07663,2274,41718.47158,,,191,473.4609072,3,31337,2023,34786.17148,557,0,,,265,1108.34342,,,7778,147794.1929,3,31119,2165,50241.20832,691,4676.833203,113,301.5273826,,,3,32055,3125,803.5887438,1579,790.3655045
2019-04-25,1556150400,20132,10528010066,39121900618,8001331,13.14,0.7589,3.19E+20,1850.592,148047.3709,105811491.3,16188.10005,62454375,152.99,1.85,5783,1813,26485.56641,3991,24202.21759,653,50005.04889,451,779.0023184,1168,8150.589919,1950,99263.32728,1857,18036.14344,1811,53458.03848,48,4383.27,34,2845.2296,267,27506.88817,1856,28305.81909,1,0,150,317.4590397,2,23584,1862,32426.39009,604,0,,,292,970.2947407,1,4381,5232,95810.55907,2,20318,2073,60062.11396,744,4932.878177,99,271.529817,,,3,30886,3087,782.5310823,1556,638.1017882
2019-04-26,1556236800,20024,12095560071,40518820309,8001357,13.16,0.7882,4.08E+20,1848.837,148934.0643,105825248,16556.36004,62559755,156.45,1.85,4559,2258,25484.58339,3502,26743.60479,778,47080.61527,438,798.7292658,1116,2925.956769,2316,134283.6143,2234,32178.34966,1675,53982.24757,41,7699.29,29,2226.914491,404,16556.11579,2283,27699.28742,,,171,462.6131333,3,31745,1230,30888.30529,631,0,,,218,520.9564849,1,7697,5056,143804.4797,3,31909,2248,50612.39466,631,3751.103525,112,1628.942735,,,3,31202,3048,2209.470094,1469,1114.209038
2019-04-27,1556323200,16417,9632992552,34658137362,8001238,13.13,0.6704,2.64E+20,1894.07,151569.4474,105838937.1,16760.65408,62638942,158.36,1.8,4344,1530,18184.88382,2182,13164.53302,369,13745.21573,455,894.7886249,813,2403.189334,1530,59321.46903,1385,11211.83911,965,21936.97738,39,2.01,30,3301.840027,177,2274.569041,1482,8807.799362,1,4000,152,778.4984065,2,20533,810,11076.16795,307,0,,,203,690.2119493,,,4116,69835.35393,1,10375,1411,21368.21775,477,1768.635576,153,1527.127892,,,1,10111,2835,502.5222961,1403,665.26999
2019-04-28,1556409600,17957,9399212617,37227949798,8001322,13.23,0.7321,2.76E+20,1885.095,150065.793,105852536.7,16729.99342,62715640,158.05,1.68,4347,1408,12657.76474,2469,24333.56925,342,20846.79579,372,801.8443478,824,1639.998849,1505,62892.94461,1386,21771.66531,784,19106.3763,32,2.07,32,3861.274881,165,2471.464435,1390,17623.76584,,,125,357.2764223,1,10542,850,14535.01455,322,0,,,201,686.7385654,,,3486,106744.5787,2,22893,1207,22613.65251,428,2340.890031,104,183.9992615,,,1,10627,2967,492.243966,1532,538.7171424
2019-04-29,1556496000,19214,10356343230,38573360303,8001343,13.21,0.7522,3.08E+20,1905.69,152499.316,105866217.8,16588.17766,62794234,156.69,1.98,4426,1646,34177.80128,2698,21594.59754,546,28979.77544,474,781.2476893,1025,3996.760822,1684,138145.9696,1600,45382.12109,1549,45820.3693,37,3.55,28,4084.094053,173,6472.86685,1561,19832.19519,4,0,168,859.6439753,3,34864,1037,14642.18957,410,0,,,176,639.9792999,,,947,20901.59129,4,51139,2111,44960.04477,707,3454.878002,112,278.3337476,,,2,20842,2823,568.1603706,1511,505.6856589
2019-04-30,1556582400,20890,10119622328,42019403750,8001293,13.24,0.8226,3.33E+20,1928.695,154027.76,105879866.5,17405.59126,62869677,164.39,5.16,5642,1625,32786.98502,2442,19476.95562,491,22755.01556,405,741.7406364,961,3136.005801,1655,92749.31374,1552,19293.59704,1641,60241.05552,33,3685.51,25,3032.385329,239,5792.104669,1608,21544.31638,,,223,3086.605053,3,33694,868,14087.86186,466,0,,,150,1362.457755,1,3683,7046,168407.1536,1,10566,2231,53847.07156,592,2420.438035,113,242.9093329,,,2,20636,3008,666.7517112,1510,883.5168414
2019-05-01,1556668800,20186,9786414125,41038897810,8001551,13.12,0.7957,3.47E+20,1919.593,153722.9371,105893555.7,17093.33775,62957953,161.42,1.8,4946,1524,16689.75721,1967,19370.75738,439,15565.28281,357,548.4982599,806,2396.285843,1617,63314.59164,1430,16506.64314,1197,25700.7232,30,2.14,14,206.8884577,190,12865.78952,1523,12371.43057,,,189,870.674935,1,10217,732,8268.101202,344,0,,,164,517.1983205,,,4519,97330.83093,2,20357,1491,24303.04252,466,2306.815893,110,156.4760018,,,2,20406,2934,589.4000701,1473,438.1293865
2019-05-02,1556755200,24056,40480290586,45131761398,8001173,13.21,0.8788,7.79E+20,1908.352,152292.7053,105907200.2,17081.77232,63036725,161.29,1.14,4366,1421,16713.37485,1741,9195.35638,427,25040.1699,399,435.8797635,918,2715.361389,1469,78547.75224,1404,17509.70002,1377,31291.26926,35,2665.29,15,132.2082067,233,24984.89112,1435,22185.49205,,,203,504.9211174,2,20386,746,10751.19931,367,0,,,179,506.1199086,1,2663,4210,60445.47079,2,20302,1681,30120.54877,500,2141.502314,129,211.3290668,,,2,21643,2871,481.5891224,1407,1729.880585
2019-05-03,1556841600,21965,10997063020,41255547454,8001352,13.38,0.8152,3.77E+20,1896.925,149734.1014,105920682.7,17820.09565,63114381,168.24,1.68,4840,1739,23960.03117,1951,21185.35969,580,29245.07075,398,484.7918963,1084,2492.093687,1845,128475.5367,1678,20626.88552,1516,40039.2342,51,3328.53,16,76.04417509,261,8045.924604,1697,17233.55739,2,3000,194,328.4515918,2,20728,867,15619.1465,462,0,,,163,341.5483881,1,3326,5369,110537.7134,2,21569,1842,40716.71885,532,2824.905098,133,230.9516457,,,1,10307,2823,885.0915383,1434,1507.314373
2019-05-04,1556928000,18463,10092628539,38682539142,8001319,13.01,0.7426,3.13E+20,1945.627,157316.5166,105934511.9,17331.94549,63187855,163.61,1.68,4598,1480,15273.61549,1709,11738.86897,366,13148.7282,401,498.4442785,812,1815.530108,1561,86932.49525,1448,23234.71937,1071,29067.66378,29,2.05,13,122.8437074,173,6525.110919,1529,22639.37752,,,165,584.909901,2,20823,854,10154.60816,330,0,,,163,554.6024545,,,4298,67789.97221,2,20968,1682,33066.48336,473,1568.151761,113,220.8916488,,,3,30437,2912,580.7891822,1443,534.4667244
2019-05-05,1557014400,19106,9698121519,39705294286,8001456,13.27,0.7793,3.22E+20,1958.102,156285.5768,105948147.3,17369.13927,63267970,163.94,1.32,3989,1329,10557.61588,1625,23056.79545,403,16457.92231,359,548.3196668,679,2648.618787,1249,42612.86817,1313,10853.75549,845,22894.1547,29,2201.02,13,149.3617298,219,8008.491231,1289,14905.26003,,,179,292.3957891,1,10231,770,13695.14804,325,0,,,171,671.2686131,1,2199,3481,33163.36968,1,10695,1082,18418.1827,414,2070.651858,117,235.9659338,,,1,10195,2812,697.5313579,1454,407.6799743
2019-05-06,1557100800,24830,10589774139,45208594840,8001411,13.36,0.8897,3.95E+20,1917.967,152371.8572,105961715.1,18405.54991,63347355,173.7,2.1,4825,1551,27092.40295,2466,37623.45368,541,33044.70726,409,2509.006218,844,2842.481611,1604,114284.1079,1592,23230.12104,1214,34422.85464,28,7136.93,12,138.5484391,232,17513.19127,1556,29760.21979,2,3000,230,1082.361242,2,22510,866,36187.82542,471,0,,,167,2432.439974,2,7135,4666,120296.3402,2,20692,1665,29456.28904,515,2694.250424,109,168.799578,,,3,31645,2997,769.8020984,1448,854.7493171
2019-05-07,1557187200,28009,12582212961,49103013450,8001103,13.29,0.9615,4.69E+20,1945.361,155268.599,105975336.7,17866.38201,63425962,168.59,1.8,5495,1270,20635.8288,2543,35721.08751,551,25831.98494,447,787.3132121,909,2684.139888,1311,92414.93567,1168,25429.38477,1443,50185.12256,37,3151.87,16,834.8276538,282,11509.9916,1235,26277.96414,2,3000,233,903.2341702,2,23604,1048,64503.88528,453,0,,,158,844.262863,1,3149,4425,134787.282,2,23809,2247,58164.95593,534,3782.332363,120,414.3432218,,,2,24198,3103,746.0115093,1462,824.4983549
2019-05-08,1557273600,24559,10988087035,45504951018,8001660,13.36,0.899,3.96E+20,1933.129,153710.6,105988911.5,18168.61921,63503107,171.42,1.86,4816,,,3073,22094.1083,585,29111.12178,447,1083.543172,1153,3241.239253,,,,,1585,42112.32065,51,2.91,12,47.42758802,281,19508.86572,,,3,0,237,1047.827302,,,878,27464.70343,564,0,,,231,1205.354524,,,3736,70207.41278,,,1882,46452.16002,667,2883.629909,94,129.597468,,,,,2857,943.9985639,1471,616.3890273
2019-05-09,1557360000,22854,10636414510,44872105890,8001948,13.31,0.8819,3.85E+20,1933.476,154275.3123,106002521.9,18111.59089,63582142,170.86,1.8,3830,,,3018,23190.21641,636,39854.97413,454,753.6961329,1231,6890.535917,2,0,,,1799,54510.0659,70,8715.74,13,372.9494847,203,18770.31719,,,1,0,188,829.3127784,1,0.0858968,878,17758.2158,514,0,,,322,975.4212256,2,8712,1023,9587.680637,,,2090,55212.88559,772,4975.828883,115,985.7393488,,,,,2960,1253.220727,1368,601.9497312
2019-05-10,1557446400,22895,11387738585,45379669435,8002309,13.15,0.8824,4.28E+20,1925.41,154745.8825,106016251,18287.80329,63682881,172.5,1.68,4272,,,2772,16429.25235,531,31593.16408,425,2815.335965,1116,4097.41866,,,,,1766,48266.11907,66,11704.29,17,830.1851054,248,6938.893465,,,1,3000,217,765.4484853,,,944,22273.26335,777,0,,,282,3245.859665,2,11701,1046,6183.640081,,,2212,45901.36275,899,6761.579538,141,440.3991743,,,,,2922,1227.046274,1437,567.0439827
2019-05-11,1557532800,22665,10905004770,43750021377,8003168,13.19,0.8562,3.65E+20,1949.808,155036.8502,106029843.8,20404.38315,63776929,192.44,2.94,5644,,,2911,46444.18416,602,39780.61705,504,961.6204339,1363,7258.740196,,,,,1163,40190.68078,65,6138.66,20,1074.676045,284,105849.9734,,,1,0,335,1047.927892,,,969,29832.88916,682,0,,,222,502.1115489,1,6135,1022,7034.10971,,,2093,44147.98139,1107,11347.25229,146,306.1779192,,,,,2986,1132.26547,1455,1029.933738
2019-05-12,1557619200,21533,10835160355,42436007310,8003208,13.12,0.8245,3.63E+20,1970.526,157778.9209,106043532.7,19951.03023,63859226,188.14,5.72,4824,,,2356,15780.45121,522,22172.13196,477,1456.597972,1371,11969.35428,,,,,993,28464.52428,54,9882.28,21,431.8298948,263,33488.67245,,,2,3000,250,708.3451816,,,970,28125.41117,757,0,,,209,859.1254614,1,9878,867,4495.527973,,,1740,24159.27865,1098,8085.849732,146,464.6530539,,,,,2968,1041.366482,1400,497.916067
2019-05-13,1557705600,23003,13689484729,44218548709,8003174,13.22,0.8707,4.69E+20,1964.09,155740.5065,106057087.1,20769.15937,63960751,195.83,7.02,5181,1,0,2773,19110.63613,733,43869.69707,452,514.9945649,1509,10759.68003,3,0,1,0,1879,54057.57247,98,10200.79,22,378.5678518,309,26633.59028,1,0,,,266,790.5425897,,,2479,22674.41606,861,0,,,189,324.8754847,2,10193.018,1017,3014.216011,,,2328,68227.36854,1085,7712.566487,161,519.7892989,,,1,0.02,3071,1112.437408,1477,569.2791873
2019-05-14,1557792000,24211,13338733306,47844313875,8003940,13.08,0.9249,5.29E+20,2005.848,160908.952,106070806.4,23034.33632,64073829,217.16,7.67,6042,,,3391,29077.35377,942,64827.01486,636,947.1515567,1992,7064.997982,,,,,2132,87867.83417,149,5663.07,24,187.2211339,328,11454.70081,,,1,0,395,3013.480209,1,0.02368265,1079,25228.07723,1368,0,,,235,883.2050573,1,5643,1063,3067.418454,,,3142,80098.90968,1523,8726.213897,175,384.0302342,,,,,3108,1003.906058,1607,3277.43923
2019-05-15,1557878400,25388,16275386400,48894301884,8003799,13.04,0.9453,6.61E+20,2027.559,162979.116,106084549.1,26376.86229,64193538,248.64,13,6138,1540,12192.40987,3467,33950.99768,1100,74921.61275,710,1274.065256,2475,7287.841903,2290,271911.9459,2195,21032.25759,2045,68326.49373,181,7149.34,28,165.9015136,423,21821.65377,2181,22561.00268,1,3000,351,1440.070356,3,6261.0019,1097,23164.61682,1492,0,,,241,586.3173328,1,7127,7858,79683.20877,3,21013,3065,71273.14512,1305,6339.407666,184,408.3223272,,,3,21027,2988,1073.37264,1490,508.3606203
2019-05-16,1557964800,26549,21005575115,48029862890,8003919,13.37,0.9478,9.07E+20,2028.509,161412.0335,106098127.2,28059.77169,64314061,264.47,12.87,6416,4723,70294.09682,3855,31742.14538,1297,104911.7238,639,580.3489118,2196,8587.626028,4990,283823.8164,4765,76522.27655,2706,83331.51193,238,7691.03,28,567.3952046,518,43369.07044,4770,54777.04918,2,3000,371,1276.345418,16,67337,1356,46298.20927,1356,0,,,312,1103.447211,1,7654,9955,276634.167,19,72733,3367,73290.60151,1117,10502.83462,201,394.8101826,,,13,47667,3102,1446.88592,1512,508.5082332
2019-05-17,1558051200,25690,18212850135,48547285772,8003791,13.07,0.9434,7.41E+20,2115.801,170929.3098,106111911.2,25980.44034,64419715,244.84,6.37,5501,2518,47909.69831,3065,39683.51307,867,42551.67262,477,1050.729431,1484,7416.622546,2913,224968.495,2671,47021.35992,2492,72964.86454,99,10773.13,25,408.4969824,351,19964.61728,2489,35203.97949,1,3000,287,1777.036669,13,46087,1065,38193.89646,973,0,,,209,2719.576335,1,10761,9838,248972.3881,15,46689,2973,80804.97652,861,4574.015706,154,461.1694483,,,11,35482,4169,3089.530207,1554,854.0097937
2019-05-18,1558137600,23032,14709151796,48021098995,8003697,13.19,0.9378,5.57E+20,2162.66,171711.2012,106125482.3,24829.11785,64519160,233.96,4.94,4450,1927,17963.53569,2580,10179.19881,498,15045.02881,391,499.6339673,1250,2047.337263,2011,101576.2127,1920,22367.7908,1499,40432.54706,37,2306.7,17,53.12522525,228,2841.879502,2093,29509.09689,1,0,206,1321.154469,6,18608,762,19891.60108,582,0,,,213,383.3795577,1,2304,4941,100542.3043,7,22354,1930,42362.88555,625,1800.753542,121,132.7252933,,,10,31363,3192,1107.39266,1466,441.0270988
2019-05-19,1558224000,21899,14046405891,45914348177,8003718,13.24,0.8998,4.82E+20,2115.431,168230.642,106139072.2,27691.68393,64621792,260.9,3.76,4568,2225,22176.90535,2590,17484.6712,606,29997.50335,448,406.6968804,1358,2085.715771,2281,99054.1583,2174,28072.72007,1155,31074.23964,45,3.13,16,15.19080371,217,13205.16541,2292,29847.61316,,,268,1024.769436,8,21779,785,20807.85362,690,0.0001,,,185,229.4857359,,,5712,84213.86453,9,27259,1797,26741.01407,608,1943.505638,129,152.2968112,,,9,29734,2885,486.1776796,1378,320.3384541
2019-05-20,1558310400,24951,15523993957,46419904661,8003556,13.32,0.9149,5.68E+20,2094.413,165541.0784,106152576.4,26761.06451,64713701,252.1,2.88,5212,2253,20921.78776,2777,13901.15801,721,20929.90372,601,1654.228322,1198,2881.255187,2373,129730.2169,2286,37303.11659,2132,38024.09458,42,3.08,29,1146.297345,241,18055.76564,2180,27458.96339,,,242,647.1870103,8,23055,836,19698.66715,714,0,,,196,364.9877061,1,0.001,5772,149644.8263,11,36767,2418,42282.70177,701,6641.296631,191,920.0578747,,,9,27035,2979,650.1109823,1543,457.6631377
2019-05-21,1558396800,23950,12949937514,46743327954,8003300,13.28,0.9225,4.65E+20,2059.313,163076.6483,106166091.6,27065.98339,64833070,254.94,3.28,5154,2743,14426.44468,3074,23277.72631,744,18008.10748,613,655.7641565,1470,3809.40505,2962,135850.2106,2737,20263.06827,2081,55923.93511,54,4427.53,20,218.5879647,336,11667.27966,2895,24906.64336,4,3000,378,1000.921847,6,14046.01302,919,18526.63284,680,0,,,457,935.091535,1,4424,7708,130269.3205,7,21347,2661,37509.4384,796,3370.448855,135,673.3086128,,,8,25343,3067,837.4386737,1623,681.6998954
