to_address,f0_,f1_,tx_count
0x1522900b6dafac587d499a862861c0869be6e428,2018-03-11,0,790
0x1522900b6dafac587d499a862861c0869be6e428,2017-09-04,0,1093
0x1522900b6dafac587d499a862861c0869be6e428,2019-06-25,0,684
0x1522900b6dafac587d499a862861c0869be6e428,2017-12-13,0,1622
0x1522900b6dafac587d499a862861c0869be6e428,2019-04-17,0,422
0x1522900b6dafac587d499a862861c0869be6e428,2019-09-19,0,422
0x1522900b6dafac587d499a862861c0869be6e428,2019-09-18,0,511
0x1522900b6dafac587d499a862861c0869be6e428,2019-09-25,0,681
0x1522900b6dafac587d499a862861c0869be6e428,2019-07-03,0,657
0x1522900b6dafac587d499a862861c0869be6e428,2017-10-01,0,443
0x1522900b6dafac587d499a862861c0869be6e428,2019-11-23,0,294
0x1522900b6dafac587d499a862861c0869be6e428,2018-10-10,0,314
0x1522900b6dafac587d499a862861c0869be6e428,2018-11-25,0,710
0x1522900b6dafac587d499a862861c0869be6e428,2019-05-02,0,367
0x1522900b6dafac587d499a862861c0869be6e428,2019-01-25,0,273
0x1522900b6dafac587d499a862861c0869be6e428,2018-11-10,0,202
0x1522900b6dafac587d499a862861c0869be6e428,2018-12-11,0,661
0x1522900b6dafac587d499a862861c0869be6e428,2019-10-31,0,364
0x1522900b6dafac587d499a862861c0869be6e428,2019-04-19,0,324
0x1522900b6dafac587d499a862861c0869be6e428,2019-07-20,0,349
0x1522900b6dafac587d499a862861c0869be6e428,2019-06-16,0,523
0x1522900b6dafac587d499a862861c0869be6e428,2018-01-28,0,2125
0x1522900b6dafac587d499a862861c0869be6e428,2018-02-27,0,1149
0x1522900b6dafac587d499a862861c0869be6e428,2019-08-04,0,289
0x1522900b6dafac587d499a862861c0869be6e428,2019-08-09,0,531
0x1522900b6dafac587d499a862861c0869be6e428,2019-04-18,0,404
0x1522900b6dafac587d499a862861c0869be6e428,2019-03-15,0,398
0x1522900b6dafac587d499a862861c0869be6e428,2018-12-30,0,335
0x1522900b6dafac587d499a862861c0869be6e428,2019-06-30,0,594
0x1522900b6dafac587d499a862861c0869be6e428,2018-08-25,0,275
0x1522900b6dafac587d499a862861c0869be6e428,2018-11-01,0,358
0x1522900b6dafac587d499a862861c0869be6e428,2018-05-13,0,607
0x1522900b6dafac587d499a862861c0869be6e428,2018-11-29,0,602
0x1522900b6dafac587d499a862861c0869be6e428,2019-06-13,0,532
0x1522900b6dafac587d499a862861c0869be6e428,2018-03-07,0,1675
0x1522900b6dafac587d499a862861c0869be6e428,2018-04-25,0,1098
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2017-08-22,54000000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2017-12-16,220000000000000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2017-06-03,200000000000000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2018-08-07,4236500000000000000,2
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2019-04-02,100000000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2019-10-15,100000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2017-08-09,230000000000000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2016-09-12,80000000000000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2019-06-05,426520000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2019-08-30,2000000000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2017-11-10,1000000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2019-03-07,10000000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2016-12-29,550000000000000000,2
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2016-10-07,120000000000000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2017-09-13,603323707394361088,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2017-06-01,100000000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2019-08-21,1000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2019-08-09,5000000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2016-07-20,150000500000000000000000,2
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2017-08-31,2100000000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2018-04-03,1994139000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2018-05-25,51000000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2017-08-20,2005000000000000000,2
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2016-09-23,80000000000000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2018-06-08,1000000000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2017-07-28,130000000000000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2017-09-12,20000000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2017-03-30,300000000000000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2017-10-14,520000000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2018-05-03,1800000000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2017-08-05,50000000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2018-03-27,1000889995689090021000,2
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2017-02-27,700000000000000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2018-07-05,499580000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2017-11-20,180000000000000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2018-09-27,130000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2018-05-28,11299190000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2019-11-08,41730000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2016-09-24,4559000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2017-03-14,500000000000000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2017-05-27,175000000000000000000000,2
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2017-07-27,10000000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2017-11-27,65000000008303027283747.5,2
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2018-07-29,57000000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2018-11-01,56000000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2019-05-23,345601250000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2019-02-03,101689000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2016-08-04,300000000000000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2018-07-31,10000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2018-05-01,10000000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2019-06-02,220000000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2017-12-07,0,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2018-01-11,0,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2019-09-03,245769866245851,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2018-02-07,787500000000000000,2
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2018-02-11,10000000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2017-06-12,100000000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2018-03-31,10000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2019-10-25,94231210050000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2017-06-30,66666667333333333333333.333333333,3
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2019-08-16,100000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2018-02-19,200000000000000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2019-09-25,40000000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2018-01-03,31896330000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2018-10-17,939654000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2017-11-22,93534420000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2017-03-20,5000000000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2017-08-24,200000000000000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2018-01-16,4348130000000000000,2
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2018-11-08,220000000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2019-09-02,20000000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2018-01-29,5000000000000000,2
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2017-04-19,20000000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2018-12-28,250000000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2018-01-04,20337500000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2017-09-02,50000005000000000000000,2
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2016-07-23,800000000000000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2017-09-14,512110402371405952,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2017-06-19,4000000000000000,3
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2017-12-31,105000014748230000000000,2
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2016-09-20,80000000000000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2018-02-04,2981774710000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2017-06-22,130000000000000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2019-01-15,994874000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2016-07-28,300000000000000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2017-10-04,1494500000000000000,2
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2017-03-29,300000000000000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2016-09-01,1711989559000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2017-06-29,1000000000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2018-10-04,12453117855294604896,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2017-02-16,200000000000000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2017-11-08,180000000000000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2017-10-10,95000000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2017-05-17,1000000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2017-06-24,997400000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2017-06-08,994166400700000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2017-09-20,3796970155520794336,2
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2018-01-12,180000000000000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2019-08-10,45139000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2018-10-08,54725000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2017-10-23,130000000000000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2016-10-02,80000000000000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2017-12-08,110000007500000000000000,2
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2018-12-10,2000000000000000,2
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2017-05-31,8000000000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2019-08-25,10000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2018-10-03,4000000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2018-04-27,1119411999999979000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2018-09-07,1000000000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2018-02-24,0,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2017-11-04,6300000000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2017-10-26,5010797500000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2018-02-22,500000000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2018-02-06,9999538000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2018-08-10,4580000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2018-02-02,16390045000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2019-04-03,500000000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2018-01-23,500000000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2019-08-28,900000000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2017-01-20,200033334860000000000000,3
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2017-07-07,950000000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2017-06-21,4000000000000000000,2
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2018-02-27,34517000000000000,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2018-02-14,1215030000000000000,1
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-06-21,3654315024861369040.877887789,303
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-06-30,2485018364778862876.950980392,102
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-07-18,3994971392521972985.481651376,218
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-06-08,3414326729332916106.036809816,163
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-07-01,2094547804975627083.199687988,641
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-09-23,5097479173593261619.917808219,146
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-11-22,3213400933099357907,135
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-04-03,5219197597897140728.825327511,229
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-07-21,3835373816286932004.203821656,157
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-10-07,4542553922916753879.405529954,217
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-01-28,9029834485333333333.333333333,3
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-03-01,4127756638156552936.248648649,185
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-05-31,4649894224383409399.646017699,113
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-11-09,129658023415573510.209420926,18236
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-07-09,7206367575192613154.232804233,189
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-12-23,2182908698934842026.964497041,169
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-09-18,5680892314515518621.8432,625
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-06-11,5842263142029949909.241106719,253
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-10-25,5595140327830106183.160278746,574
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-04-12,2875945970059402653.442396313,217
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-11-06,5181216983628390006.388714734,319
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-03-07,2659135386435854522.90530303,264
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-09-22,4631941785797479488.173501577,317
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-09-21,4607410203651020216.924870466,386
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-10-26,6022904612725871525.475746269,536
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-06-13,4800581032474334161.645962733,161
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-07-27,5392455029039402728.675889328,253
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-10-29,6042720540666166076.911764706,136
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-07-06,11042657619149960332.750448833,557
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-07-25,4777506130684004697.746867168,399
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-06-07,4702600358161013391.617100372,269
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-07-02,3254143704389272656.192429022,317
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-11-10,1212658531762524841.150943396,159
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-04-18,3548128532375925925.925925926,27
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-07-24,15099816262337421517.591743119,218
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-10-31,2035467094454319475.393103448,145
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-02-06,7990000000000000000,1
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-02-07,2664282101412602481.401746725,229
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-08-24,3775255722337538569.128767123,365
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-05-25,16900999902153875467.691176471,272
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-10-03,1662477150251611880.018867925,106
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-07-31,3258851917918598709.807106599,197
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-08-03,3873794290601289731.743902439,164
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-09-09,4353210358127137154.389867841,454
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-09-22,3170935417389010637.623287671,146
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-08-14,4345447155636283095.75,288
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-06-18,4423809141868601565.476851852,216
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-03-16,11619080128002635.084158416,404
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-05-26,4119224937092343375.253164557,158
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-03-13,0,2
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-12-29,4327399554366318381.395973154,149
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-10-02,1240920283236722190.058252427,103
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-09-05,2132042349587615891.856115108,139
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-12-21,2715938733198234552.817391304,230
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-01-30,24980317329999998976,1
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-05-12,6705096000044133695.204301075,186
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-10-14,6970143003725201531.954081633,196
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-03-29,7295201273638060268.629770992,262
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-07-05,2716054395600273467.576923077,312
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-10-05,1745648542314503119.32967033,91
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-02-28,24958732500000000,2
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-02-23,1136416571428571428.571428571,7
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-07-11,6432452300930400539.64921466,191
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-08-28,11105612935351083126.708791209,364
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-03-28,5246890292053630861.912195122,205
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-12-06,3279470262273883207.873134328,134
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-01-08,3357228626094734286.609053498,243
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-01-04,4210072861994933502.995,200
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-11-05,6122542607881600468.489296636,327
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-11-08,1830652674779543443.142857143,133
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-03-14,653763500000000,8
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-06-30,1463692378947827608.043774319,1028
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-12-08,2148635842357640994.384879725,291
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-10-31,5123528370686904562.01814059,441
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-02-20,2987586416052747874.689265537,177
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-06-11,9635052380876319255.32,175
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-06-27,3748776433145268301.420289855,138
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-12-04,16704891537746043166.697050938,373
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-11-18,4041803925997026304.148698885,269
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-01-17,3315613164065932280.62745098,255
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-09-02,4141113677537089648.882198953,382
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-11-16,4146174134989403271.631921824,307
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-10-01,7435195910362552119.594594595,185
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-03-11,2499022272130024695.731843575,179
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-08-18,3325012598290781860.21319797,197
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-02-10,5860228768324565789.909090909,220
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-01-23,3593357536396613208.867595819,287
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-11-09,1811247160293512030.575221239,113
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-12-24,3764155735944207313.659793814,194
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-01-21,2933890329201285108.016064257,249
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-06-06,3220542565069864564.783464567,254
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-05-14,3815438265088471286.781818182,275
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-09-28,7716334175194057046.139130435,345
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-07-03,3175410815017725218.536036036,222
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-04-24,4182427998880668783.705660377,265
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-04-28,4509304704948940800,10
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-02-19,4434547358101183931.42687747,253
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-06-10,2548661021843450316.70212766,235
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-11-20,4720623691390930819.567723343,347
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-04-23,2857162486453963308.836065574,244
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-05-09,3029258464686113903.291925466,322
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-11-20,3461173714641666742.962406015,133
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-08-09,2413046290702681114.860465116,172
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-09-17,5912644273661262075.63963964,444
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-08-23,2677701024927714071.522012579,159
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-06-05,4741146457776271116.824675325,154
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-10-30,4483112566359808069.618055556,432
