from_address,f0_,f1_,tx_count
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-04-03,1818508940303030303.03030303,627
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-02-05,1571313219176029962.546816479,534
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-02-11,2187560764896694214.876033058,484
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-10-08,846978481734317343.173431734,271
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-05-28,12723925132743363101.168141593,226
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-07-24,2381602922509622786.75904542,1299
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-12-20,1921524266206030150.753768844,398
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-01-21,1862987366320541760.72234763,443
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-03-17,1285000135216216216.216216216,370
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-11-22,1063978527500000000,304
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-09-04,3131288577958715596.330275229,872
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-04-04,4389613305833333333.333333333,564
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-10-19,4306698260013003901.170351105,769
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-04-12,1174983013024523160.762942779,367
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-05-23,1344100633529411764.705882353,527
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-03-11,1811478344269662921.348314607,445
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-10-11,2421061582659430122.116689281,737
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-08-27,862020931918465227.817745803,417
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-04-16,3561113073000000050.4,20
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-09-25,2018794812814710042.43281471,707
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-05-25,1079134743975609756.097560976,410
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-05-16,908214259405320813.771517997,639
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-02-28,3764551784562737642.585551331,263
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-07-11,3403898333019538188.277087034,563
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-08-21,1498811455172413793.103448276,377
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-10-03,1833580233470085470.085470085,585
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-08-24,2165777660309597523.219814241,646
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-08-23,850766400193548387.096774194,310
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-09-24,1463870553641881638.846737481,659
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-03-09,1258228933333333333.333333333,3
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-05-13,1139368506371681415.92920354,452
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-06-06,3300088569828244296.580152672,524
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-05-05,6027525510572916681.666666667,240
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-01-25,1683601520751445086.705202312,519
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-10-27,2084375147863777089.783281734,646
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-08-06,2467492088858757062.146892655,885
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-09-17,4198748303241830065.359477124,765
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-09-08,1110978384440993788.819875776,322
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-09-03,2772869691689814814.814814815,432
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-10-24,18981580419484536082.474226804,194
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-08-03,2515509570885529157.667386609,463
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-01-12,0,267
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-03-14,1300539062840646651.270207852,433
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-06-16,3412772314584382872.544080605,397
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-08-02,1905575457226890756.302521008,476
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-05-20,2752459770665557404.326123128,601
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-03-30,1626250000000000000,8
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-04-23,2401076564855687606.112054329,589
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-04-13,3850697687499999872,16
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-07-29,8200040229719827586.206896552,464
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-10-11,566299675208333333.333333333,288
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-09-29,1086020278543046357.61589404,302
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-10-18,1736440772196765498.652291105,742
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-02-21,2316276207878787878.787878788,495
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-10-19,634838777641921397.379912664,229
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-03-15,1637347467670940170.94017094,468
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-06-17,5233480426093458065.585046729,535
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-11-09,740166159414062500,256
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-04-28,3423354000588235233.882352941,17
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-07-15,2944988763502415458.937198068,414
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-04-28,2155495558521505376.344086022,372
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-11-19,2167819375970394736.842105263,608
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-05-24,1217364902373540856.031128405,514
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-09-08,2617419917185714285.714285714,700
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-06-28,1010121051336477987.421383648,636
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-07-23,1384094361875000000,576
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-02-08,0,1
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-08-12,940448703689320388.349514563,412
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-03-26,3015853107331887201.735357918,461
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-08-07,1278482126762114537.444933921,454
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-09-17,717913282105263157.894736842,380
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-09-19,3656940924225526641.883519207,807
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-07-07,1138512600487804878.048780488,492
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-11-30,2207298603885057471.264367816,435
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-08-05,2605093241173533083.645443196,801
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-03-18,147369040000000000,1
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-05-19,1151752825250000016.7,160
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-12-05,4210848796852497096.399535424,861
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-01-18,3419363988930957683.741648107,449
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-10-01,775057121666666666.666666667,324
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-07-04,1048352772849829351.535836177,586
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-09-03,1002747931065088757.396449704,1690
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-02-09,1175447667690531177.829099307,433
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-06-30,1395238859034749034.749034749,259
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-07-30,1168247070538302277.432712215,483
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-02-06,2074580883510638297.872340426,470
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-02-19,0,1
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-05-03,3376874241199999952.64,50
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-08-17,1015944085422077922.077922078,308
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-10-29,592360898271186440.677966102,295
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-04-30,1402632951071428547.047619048,21
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-04-10,45237889012307692524.307692308,13
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-04-23,2563390019090909090.909090909,22
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-09-09,855279357425742574.257425743,404
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-04-18,1512719765785340314.136125654,382
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-09-24,1085265493603896103.896103896,308
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-05-06,4892795459466666681.564444444,450
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-04-06,1239859635763097949.886104784,439
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-04-20,5730338010909091048.727272727,11
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-06-13,2884671335724299081.869158879,428
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-11-01,2537560277825503355.704697987,745
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-07-18,981844364161358811.040339703,471
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-08-03,1413512710259433962.264150943,424
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-04-29,1648201876075949367.088607595,474
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-06-14,3137677802908777969.018932874,581
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-06-14,1791898642990099011.00990099,505
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-02-02,48333333333333333.333333333,6
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-02-16,1879705175511111111.111111111,450
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-10-10,2210926997087912087.912087912,728
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-09-07,799924789333333333.333333333,300
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-08-22,8739017926379310344.827586207,638
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-10-27,827276531406844106.463878327,263
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-06-09,1494632283912133891.213389121,478
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-06-20,1294906938820375343.935656836,1492
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-11-24,1410090625590551181.102362205,254
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-09-28,1587153084330708661.417322835,254
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-11-17,5204684641068376068.376068376,234
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-11-26,1680043394406779661.016949153,531
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-01-26,3118735587312252964.42687747,506
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-05-08,2424033941409395973.154362416,447
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-10-31,716218899177215189.873417722,316
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-11-12,2088742519277899343.544857768,914
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-12-24,4101725468619047619.047619048,420
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-08-25,809368424304207119.741100324,309
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-07-31,1206956658417266187.050359712,556
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-02-15,2061722087310924369.74789916,476
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-12-11,2212494532637614678.899082569,436
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-01-24,1260458045786516853.93258427,356
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-10-31,2984415651364628820.96069869,916
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-09-27,1577661780985804416.403785489,1268
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-07-05,4139561763215031315.240083507,479
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-03-27,2041499876064638783.269961977,526
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-04-27,1966568406417582417.582417582,455
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-11-09,2422354977163781624.500665779,751
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-01-09,1974909065295698924.731182796,372
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-10-26,4375762837804878048.780487805,287
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-02-08,1920896017929687500,512
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-11-27,1724196510748987854.251012146,494
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-08-31,2700772366383495145.631067961,824
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-04-02,1150441794000000000,10
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-10-10,903362058102189781.02189781,274
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-03-13,0,1
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-08-17,2038473480980810234.541577825,469
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-01-14,2000000000000000000,250
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-08-27,1599001896092619392.185238784,691
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-09-28,2203414386366525423.728813559,944
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-08-25,3878647794822064056.939501779,562
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-09-25,1089721778333333333.333333333,474
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-06-23,1450526511460317460.317460317,630
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-06-03,1345074783672654690.618762475,501
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-01-04,1396302453782608695.652173913,460
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-02-01,3475239094013266998.341625207,603
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-01-03,877893980254452926.208651399,393
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-05-27,2812759769179487163.733333333,195
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-06-04,2367065833404669260.700389105,514
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-07-21,3658184222591687041.564792176,409
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-03-06,1873371271876106194.690265487,565
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-11-01,748267695000000000,254
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-11-11,1131607344251497005.988023952,334
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-06-11,2149333383774647875.966197183,355
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-07-14,3126824495340314136.12565445,382
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-01-02,2107246554976635514.018691589,428
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-08-22,1280181088666666666.666666667,210
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-05-28,1175627494991922455.573505654,619
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-10-28,2515050149624478442.280945758,719
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-07-16,9997054109175084175.084175084,594
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-05-26,1471504100812807881.773399015,406
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-04-19,2417416475723270440.251572327,318
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-04-24,2866741083625000089.6,40
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-05-26,5825400171673469186.873469388,245
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-02-13,1601136542650602409.638554217,415
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-12-19,2029446099002079002.079002079,481
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-08-14,1119087927510729613.733905579,466
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-09-21,1114037035571030640.668523677,359
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-07-26,2202889244332552693.208430913,427
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-02-26,2266890863922902494.33106576,441
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-02-05,8848713009411764705.882352941,17
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-10-13,1001984897772727272.727272727,220
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-08-26,825188254943310657.596371882,441
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-07-03,1368582775958795562.599049128,631
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-10-16,2524635453970856102.003642987,549
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-11-08,2632071821816958277.254374159,743
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-02-19,2797345166628289473.684210526,608
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-10-23,1524770605368421052.631578947,285
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-07-19,1278443620436363636.363636364,825
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-04-27,3639264478369565122.782608696,23
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-01-28,5769387113966836734.693877551,784
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-01-16,2731251507151767151.767151767,481
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-10-17,841409957680250783.699059561,319
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-01-08,1401149623059273422.562141491,523
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-10-22,783073568491228070.175438596,285
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-04-09,521913005714285714.285714286,7
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-06-18,1540478505354037267.080745342,805
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-03-20,1332213857528089887.640449438,445
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-07-01,1042552426358974358.974358974,195
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-12-22,2089745022666666666.666666667,375
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-03-29,2144099905191919191.919191919,495
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-07-20,3644938054539007092.19858156,423
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-04-10,2093344558587962962.962962963,432
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-01-29,30000000000000000,3
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-04-18,11443620017058823830.588235294,17
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-09-19,1335247443287937743.190661479,514
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-03-28,2136648613200000000,375
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-05-24,2252058205528168964.169014085,284
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-05-25,4032299000924369775.932773109,238
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-10-02,708952705904761904.761904762,315
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-12-07,3358435700727272727.272727273,605
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-04-25,1727277867760532150.776053215,451
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-04-14,21897012426451613266.580645161,31
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-08-28,1899061227000000000,910
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-04-26,5694417709333333265.066666667,15
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-10-06,514131909017857142.857142857,224
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-10-28,1059582816720257234.726688103,311
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-11-03,887248975000000000,226
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-09-04,919580317905604719.764011799,339
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-09-01,936558795452196382.428940568,387
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-04-11,48263501300909090932.363636364,22
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-06-10,1226617582886762360.446570973,627
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-09-23,1398034275403422982.885085575,409
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-11-08,901017643627450980.392156863,306
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-07-25,3075553972269043760.129659643,617
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-05-17,2202787067798742138.364779874,477
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-11-21,1938564149326732673.267326733,505
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-03-01,18000000000000000,5
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-03-18,2011433309752577319.587628866,485
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-01-31,2130867580746666666.666666667,750
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-03-20,0,2
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-08-26,2915019296649214659.685863874,573
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-05-09,2758802963483333268.266666667,600
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-12-03,2478945701571428571.428571429,490
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-10-09,1200291307668711656.441717791,326
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-06-15,1665603754312354326.825174825,429
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-03-23,0,3
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-09-20,1960687296698224852.071005917,845
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-10-12,2513687771022326674.500587544,851
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-09-23,1581957744383775351.014040562,641
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-08-08,2628870189869477911.646586345,996
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-10-25,3751995333637327677.624602333,943
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-04-22,6145794380000000000,19
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-12-04,6827536046859605911.330049261,812
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-03-16,340269541666666666.666666667,18
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-07-01,1330647554739803094.23347398,711
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2019-11-05,7706247345153583617.747440273,293
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-11-16,2659879236237288135.593220339,590
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2018-12-10,1594917655798122065.727699531,426
