Date(UTC),UnixTimeStamp,BlockSize,AvgGasPrices,GasUsed,GasLimit,BlockTime,NetworkUtilization,TransactionFees,BlockDifficulty,NetworkHash,EtherSupply,MarketCap,AddressCount,Price,EthereumGTrends,TweetCount
5/15/2018,1526342400,24792,18370030387,42107807607,7996907,14.69,0.9197,6.73E+20,3262.634,269469.4111,99459801.5,70182.81433,36172998,705.64,5.1,21123
5/16/2018,1526428800,24743,18298682673,41845709141,7997338,14.85,0.9277,7.18E+20,3286.345,269830.24,99480236.47,70304.67272,36272458,706.72,5.55,19781
5/17/2018,1526515200,24608,18994356610,42283965497,7996974,14.69,0.9282,7.90E+20,3280.926,272613.0226,99500888.75,66504.40402,36380352,668.38,4.65,20770
5/18/2018,1526601600,24643,18721721358,41377791441,7996450,14.97,0.9194,7.48E+20,3236.627,270655.4582,99521581.72,69025.18343,36491285,693.57,5.25,20202
5/19/2018,1526688000,24459,17766897892,40966882698,7997353,14.92,0.9159,6.63E+20,3250.212,272017.1413,99542291.09,69286.41172,36605325,696.05,5.85,17247
5/20/2018,1526774400,23759,16896601978,41219233468,7996626,14.87,0.9153,6.05E+20,3307.965,275816.8568,99562948.91,71202.44291,36692641,715.15,4.03,18448
5/21/2018,1526860800,25580,17929703654,41831890123,7996622,14.76,0.9217,6.83E+20,3341.722,278244.772,99583657.81,69382.92191,36787706,696.73,3.64,19802
5/22/2018,1526947200,25326,19404072640,41456171332,7996602,14.9,0.9271,7.70E+20,3323.281,275055.3865,99604185.5,63830.34624,36870994,640.84,4.29,18017
5/23/2018,1527033600,25965,19763806846,41325261694,7995546,14.79,0.9146,7.81E+20,3252.173,274364.416,99625074.69,57484.66435,36970161,577.01,5.59,19611
5/24/2018,1527120000,25467,18505927074,41191748706,7996180,15.14,0.9274,7.19E+20,3223.61,264380.7978,99645426.97,60045.33784,37060911,602.59,4.55,17732
5/25/2018,1527206400,24930,18300433853,41338035589,7996846,14.89,0.9191,6.88E+20,3202.992,266471.1125,99666074.19,58281.7302,37152434,584.77,3.64,18032
5/26/2018,1527292800,23053,15815615114,41591669448,7996987,14.63,0.9111,5.96E+20,3253.128,270868.0697,99686784.59,58392.53094,37225124,585.76,3.51,15775
5/27/2018,1527379200,23497,14776104835,41421746726,7996710,14.97,0.9208,5.47E+20,3215.114,264353.7928,99707207.28,56797.21356,37319476,569.64,3.36,17270
5/28/2018,1527465600,25414,21322427757,42560712962,7996001,14.69,0.9344,8.63E+20,3232.392,269029.2955,99727879.81,51063.6663,37411777,512.03,4.32,17979
5/29/2018,1527552000,25332,21228260655,42472863563,7996905,14.73,0.9417,8.26E+20,3218.953,268134.3091,99748529.19,56516.51915,37507312,566.59,3.36,19227
5/30/2018,1527638400,25508,21433398617,41831306449,7996867,14.91,0.9338,8.67E+20,3177.264,265948.756,99769208.84,55583.42163,37610708,557.12,3.6,19800
5/31/2018,1527724800,27436,26020776841,43057803542,7996404,14.87,0.9548,1.07E+21,3249.295,272316.521,99789952.91,57601.75452,37700971,577.23,3.96,18928
6/1/2018,1527811200,25130,22281817392,42221792114,7996119,14.88,0.9403,8.76E+20,3151.675,261144.0211,99810514.81,57791.28618,37785915,579.01,6,18471
6/2/2018,1527897600,24617,16102612105,40901201957,7997320,14.79,0.9275,6.03E+20,3194.129,268099.8023,99831224.56,58953.33304,37868807,590.53,6.36,16847
6/3/2018,1527984000,25077,15436188157,41445574359,7997154,14.99,0.9331,5.91E+20,3202.593,266067.2667,99851711.09,61812.20324,37965296,619.04,6.27,16966
6/4/2018,1528070400,26427,19065322604,42323300929,7997105,14.73,0.9385,7.39E+20,3159.147,267430.541,99872516.66,59055.61782,38055339,591.31,6.82,18883
6/5/2018,1528156800,25848,17186633256,41485005616,7997666,14.93,0.9336,6.35E+20,3232.845,266560.0064,99892858.25,60757.83317,38146541,608.23,6.38,20020
6/6/2018,1528243200,24376,19741822241,40366304070,7997676,14.85,0.9011,8.09E+20,3163.393,265007.3855,99913486.34,60577.54677,38238808,606.3,6.71,19892
6/7/2018,1528329600,24384,16981460044,40967193153,7997423,14.84,0.9095,6.32E+20,3161.718,267538.3994,99934287.59,60404.28079,38336815,604.44,6.05,19638
6/8/2018,1528416000,24513,15945608934,41672235526,7997661,14.8,0.9177,5.48E+20,3196.858,268957.8818,99954979.16,59928.00775,38415694,599.55,5.72,20170
6/9/2018,1528502400,24163,12618229591,40490126878,7996230,14.9,0.9029,4.39E+20,3303.497,280223.7453,99975794.94,59323.6372,38487512,593.38,4.84,17827
6/10/2018,1528588800,24560,12552615017,40957162688,7996849,14.94,0.9079,4.39E+20,3252.141,269619.0449,99996253.25,52472.03393,38569673,524.74,9.75,16908
6/11/2018,1528675200,24470,13950267534,41470336349,7997541,14.89,0.9168,4.73E+20,3235.938,274305.6302,100017065.3,53124.06422,38652011,531.15,10.5,19136
6/12/2018,1528761600,23682,14048931400,41570624158,7996828,14.68,0.9098,4.67E+20,3333.043,277830.7046,100037658.8,49471.6234,38742417,494.53,15,21896
6/13/2018,1528848000,25448,14416451849,40679789777,7996692,14.67,0.8844,4.87E+20,3269.563,270306.5868,100058188.8,47657.71533,38851343,476.3,12.45,20671
6/14/2018,1528934400,24149,15916958110,36689286279,7996220,14.67,0.7966,5.23E+20,3276.912,269852.2189,100078680.5,52023.90048,38950377,519.83,13.5,21647
6/15/2018,1529020800,22615,16804997297,37425182608,7996483,14.62,0.8094,6.02E+20,3257.052,269008.4063,100099210.1,48799.3659,39030067,487.51,9.6,24881
6/16/2018,1529107200,26353,24848435239,40920378464,7996562,14.35,0.8718,5.76E+20,3293.273,271809.3725,100119785.2,49781.55959,39103372,497.22,8.7,19807
6/17/2018,1529193600,19968,11225914551,39762305224,7997123,14.3,0.8406,3.11E+20,3295.288,269649.1862,100140207.6,49743.64672,39169579,496.74,5.28,17825
6/18/2018,1529280000,22074,11823977189,40588419803,7997124,14.18,0.8524,3.31E+20,3397.011,279860.27,100160825.5,51846.24809,39251979,517.63,7.08,21717
6/19/2018,1529366400,25000,14427312991,41529355327,7997373,14.53,0.895,4.66E+20,3435.03,282435.7599,100181303.7,53942.62295,39325443,538.45,7.08,21319
6/20/2018,1529452800,25587,13472257819,42492438577,7996842,14.42,0.9125,4.38E+20,3375.738,279162.6223,100201891,53724.24586,39403674,536.16,6.36,19476
6/21/2018,1529539200,23526,13047918845,42185388286,7997573,14.29,0.8985,4.16E+20,3456.54,282764.1807,100222348.7,52693.90429,39492983,525.77,6.6,17273
6/22/2018,1529625600,24500,38878511772,41118162291,7997058,14.51,0.8836,8.82E+20,3428.843,284625.7577,100242997,46328.30348,39575669,462.16,8.64,17600
6/23/2018,1529712000,20591,14029394940,37530869888,7997115,14.24,0.7926,3.47E+20,3394.469,280672.2867,100263646.2,47543.01573,39663257,474.18,5.52,14447
6/24/2018,1529798400,20968,16163435399,37766116343,7996853,14.35,0.803,5.15E+20,3454.86,281667.0977,100284005.2,45654.29336,39746886,455.25,6.84,13835
6/25/2018,1529884800,25228,15637044897,39552748088,7997459,14.88,0.8732,5.27E+20,3396.681,282781.5154,100304539.8,46021.72896,39830437,458.82,7.08,16615
6/26/2018,1529971200,23860,12011100131,40325053173,7996631,14.59,0.8775,3.89E+20,3362.827,280157.7279,100325179.3,43097.6905,39903339,429.58,7.32,17436
6/27/2018,1530057600,24580,12446563365,40864261407,7997355,14.45,0.8739,3.88E+20,3486.661,288133.7823,100345767.6,44327.74283,40001923,441.75,6.72,17438
6/28/2018,1530144000,23926,11696277117,39892109183,7996957,14.62,0.8658,3.70E+20,3406.501,279301.5766,100366158.4,42226.05016,40084328,420.72,6.96,16486
6/29/2018,1530230400,23219,12115784768,39736452466,7997361,14.62,0.862,3.92E+20,3378.95,277277.2425,100386527.5,43693.23608,40165238,435.25,7.08,15426
6/30/2018,1530316800,22085,34210516007,43190516935,7997418,14.29,0.9202,2.00E+21,3470.085,287848.4026,100407167.9,45526.61809,40214201,453.42,6.36,13673
7/1/2018,1530403200,22500,59842298209,44488940344,7997780,14.38,0.953,3.24E+21,3361.517,276235.7552,100427597.8,45388.25285,40244990,451.95,7.3,12296
7/2/2018,1530489600,19625,86348485003,44403826830,7997320,14.17,0.9365,5.86E+21,3392.111,281066.2288,100448259.4,47871.63147,40282215,476.58,7.7,13269
7/3/2018,1530576000,22047,82063750329,43841659879,7998027,14.54,0.9438,4.02E+21,3455.917,285353.1633,100468751.8,46411.53987,40320134,461.95,8.7,15575
7/4/2018,1530662400,18915,59083789609,44201388565,7997570,14.44,0.9472,2.94E+21,3436.789,282978.2286,100489223.8,46947.56049,40358254,467.19,7.7,16054
7/5/2018,1530748800,21492,48722316331,43708739479,7997598,14.5,0.941,2.56E+21,3560.407,292250.0375,100509644.8,46993.28445,40401183,467.55,6.9,14007
7/6/2018,1530835200,19221,70207114167,43792443117,7997355,14.4,0.9372,3.36E+21,3511.897,287617.8867,100530065.1,47242.09349,40436984,469.93,8.9,15834
7/7/2018,1530921600,19710,60236707195,43915762993,7997489,14.51,0.9435,3.02E+21,3525.427,290970.122,100550584.6,48848.47952,40470483,485.81,7.2,14029
7/8/2018,1531008000,22366,35585852337,40007496507,7997465,14.75,0.8783,1.38E+21,3452.745,285211.1629,100570999.6,48896.61431,40512046,486.19,6.7,12901
7/9/2018,1531094400,22362,25829787141,43370048739,7997465,14.37,0.9262,1.10E+21,3531.174,292711.4538,100591649.7,47426.95098,40561623,471.48,10,14276
7/10/2018,1531180800,23429,21324119980,41946839108,7997848,14.54,0.9071,7.34E+20,3499.091,285475.5765,100612008.6,43533.81,40618961,432.69,9.8,16919
